Computer_DateTime,Seconds_Elapsed,RPM,Speed_MPH,Throttle_Pct,Yellow_Wire,Green_Wire,Arduino_Millis,OBD_Connected,Arduino_Connected
2026-03-02 01:19:48.323,2433.234,666,0.0,16.5,1,1,2426754,1,1
2026-03-02 01:19:48.424,2433.334,665,0.0,16.5,1,1,2426856,1,1
2026-03-02 01:19:48.524,2433.434,664,0.0,16.5,1,1,2426954,1,1
2026-03-02 01:19:48.625,2433.535,666,0.0,16.5,1,1,2427056,1,1
2026-03-02 01:19:48.725,2433.635,665,0.0,16.5,1,1,2427154,1,1
2026-03-02 01:19:48.825,2433.736,666,0.0,16.5,1,1,2427256,1,1
2026-03-02 01:19:48.926,2433.836,666,0.0,16.5,1,1,2427355,1,1
2026-03-02 01:19:49.026,2433.936,666,0.0,16.5,1,1,2427457,1,1
2026-03-02 01:19:49.127,2434.037,669,0.0,16.5,1,1,2427554,1,1
2026-03-02 01:19:49.227,2434.137,669,0.0,16.5,1,1,2427657,1,1
2026-03-02 01:19:49.328,2434.238,669,0.0,16.5,1,1,2427755,1,1
2026-03-02 01:19:49.428,2434.338,668,0.0,16.5,1,1,2427857,1,1
2026-03-02 01:19:49.528,2434.438,671,0.0,16.5,1,1,2427956,1,1
2026-03-02 01:19:49.629,2434.539,670,0.0,16.5,1,1,2428057,1,1
2026-03-02 01:19:49.729,2434.639,670,0.0,16.5,1,1,2428155,1,1
2026-03-02 01:19:49.830,2434.740,672,0.0,16.5,1,1,2428258,1,1
2026-03-02 01:19:49.930,2434.840,665,0.0,16.5,1,1,2428356,1,1
2026-03-02 01:19:50.031,2434.941,668,0.0,16.5,1,1,2428459,1,1
2026-03-02 01:19:50.132,2435.042,667,0.0,16.5,1,1,2428557,1,1
2026-03-02 01:19:50.232,2435.142,667,0.0,16.5,1,1,2428658,1,1
2026-03-02 01:19:50.333,2435.243,666,0.0,16.5,1,1,2428761,1,1
2026-03-02 01:19:50.433,2435.343,662,0.0,16.5,1,1,2428858,1,1
2026-03-02 01:19:50.533,2435.443,669,0.0,16.5,1,1,2428961,1,1
2026-03-02 01:19:50.634,2435.544,665,0.0,16.5,1,1,2429060,1,1
2026-03-02 01:19:50.734,2435.644,666,0.0,16.5,1,1,2429161,1,1
2026-03-02 01:19:50.835,2435.745,662,0.0,16.5,1,1,2429259,1,1
2026-03-02 01:19:50.935,2435.845,666,0.0,16.5,1,1,2429361,1,1
2026-03-02 01:19:51.035,2435.945,666,0.0,16.5,1,1,2429459,1,1
2026-03-02 01:19:51.136,2436.046,663,0.0,16.5,1,1,2429562,1,1
2026-03-02 01:19:51.236,2436.146,663,0.0,16.5,1,1,2429660,1,1
2026-03-02 01:19:51.337,2436.247,662,0.0,16.5,1,1,2429762,1,1
2026-03-02 01:19:51.437,2436.347,667,0.0,16.5,1,1,2429860,1,1
2026-03-02 01:19:51.537,2436.448,668,0.0,16.5,1,1,2429962,1,1
2026-03-02 01:19:51.638,2436.548,671,0.0,16.5,1,1,2430060,1,1
2026-03-02 01:19:51.738,2436.648,670,0.0,16.5,1,1,2430162,1,1
2026-03-02 01:19:51.839,2436.749,670,0.0,16.5,1,1,2430261,1,1
2026-03-02 01:19:51.939,2436.849,667,0.0,16.5,1,1,2430363,1,1
2026-03-02 01:19:52.040,2436.950,667,0.0,16.5,1,1,2430465,1,1
2026-03-02 01:19:52.140,2437.050,668,0.0,16.5,1,1,2430563,1,1
2026-03-02 01:19:52.241,2437.151,667,0.0,16.5,1,1,2430665,1,1
2026-03-02 01:19:52.341,2437.251,669,0.0,16.5,1,1,2430764,1,1
2026-03-02 01:19:52.442,2437.352,670,0.0,16.5,1,1,2430866,1,1
2026-03-02 01:19:52.542,2437.452,666,0.0,16.5,1,1,2430963,1,1
2026-03-02 01:19:52.643,2437.553,666,0.0,16.5,1,1,2431066,1,1
2026-03-02 01:19:52.743,2437.653,666,0.0,16.5,1,1,2431164,1,1
2026-03-02 01:19:52.843,2437.754,664,0.0,16.5,1,1,2431266,1,1
2026-03-02 01:19:52.944,2437.854,664,0.0,16.5,1,1,2431365,1,1
2026-03-02 01:19:53.044,2437.954,664,0.0,16.5,1,1,2431466,1,1
2026-03-02 01:19:53.145,2438.055,663,0.0,16.5,1,1,2431564,1,1
2026-03-02 01:19:53.245,2438.155,664,0.0,16.5,1,1,2431667,1,1
2026-03-02 01:19:53.345,2438.256,664,0.0,16.5,1,1,2431764,1,1
2026-03-02 01:19:53.446,2438.356,664,0.0,16.5,1,1,2431867,1,1
2026-03-02 01:19:53.546,2438.456,663,0.0,16.5,1,1,2431966,1,1
2026-03-02 01:19:53.647,2438.557,664,0.0,16.5,1,1,2432067,1,1
2026-03-02 01:19:53.747,2438.657,668,0.0,16.5,1,1,2432165,1,1
2026-03-02 01:19:53.847,2438.757,671,0.0,16.5,1,1,2432267,1,1
2026-03-02 01:19:53.948,2438.858,669,0.0,16.5,1,1,2432365,1,1
2026-03-02 01:19:54.048,2438.958,671,0.0,16.5,1,1,2432468,1,1
2026-03-02 01:19:54.149,2439.059,670,0.0,16.5,1,1,2432566,1,1
2026-03-02 01:19:54.249,2439.159,666,0.0,16.5,1,1,2432668,1,1
2026-03-02 01:19:54.350,2439.260,665,0.0,16.5,1,1,2432766,1,1
2026-03-02 01:19:54.450,2439.360,664,0.0,16.5,1,1,2432868,1,1
2026-03-02 01:19:54.551,2439.461,667,0.0,16.5,1,1,2432966,1,1
2026-03-02 01:19:54.651,2439.561,669,0.0,16.5,1,1,2433069,1,1
2026-03-02 01:19:54.751,2439.661,669,0.0,16.5,1,1,2433167,1,1
2026-03-02 01:19:54.852,2439.762,670,0.0,16.5,1,1,2433269,1,1
2026-03-02 01:19:54.952,2439.862,665,0.0,16.5,1,1,2433371,1,1
2026-03-02 01:19:55.053,2439.963,667,0.0,16.5,1,1,2433469,1,1
2026-03-02 01:19:55.153,2440.063,666,0.0,16.5,1,1,2433571,1,1
2026-03-02 01:19:55.254,2440.164,665,0.0,16.5,1,1,2433670,1,1
2026-03-02 01:19:55.354,2440.264,665,0.0,16.5,1,1,2433771,1,1
2026-03-02 01:19:55.454,2440.364,662,0.0,16.5,1,1,2433869,1,1
2026-03-02 01:19:55.555,2440.465,666,0.0,16.5,1,1,2433972,1,1
2026-03-02 01:19:55.655,2440.565,664,0.0,16.5,1,1,2434070,1,1
2026-03-02 01:19:55.756,2440.666,663,0.0,16.5,1,1,2434172,1,1
2026-03-02 01:19:55.856,2440.766,663,0.0,16.5,1,1,2434271,1,1
2026-03-02 01:19:55.956,2440.866,664,0.0,16.5,1,1,2434372,1,1
2026-03-02 01:19:56.057,2440.967,667,0.0,16.5,1,1,2434470,1,1
2026-03-02 01:19:56.157,2441.067,666,0.0,16.5,1,1,2434573,1,1
2026-03-02 01:19:56.258,2441.168,666,0.0,16.5,1,1,2434670,1,1
2026-03-02 01:19:56.358,2441.268,667,0.0,16.5,1,1,2434774,1,1
2026-03-02 01:19:56.458,2441.369,666,0.0,16.5,1,1,2434872,1,1
2026-03-02 01:19:56.559,2441.469,664,0.0,16.5,1,1,2434973,1,1
2026-03-02 01:19:56.660,2441.570,665,0.0,16.5,1,1,2435073,1,1
2026-03-02 01:19:56.760,2441.670,665,0.0,16.5,1,1,2435173,1,1
2026-03-02 01:19:56.861,2441.771,667,0.0,16.5,1,1,2435271,1,1
2026-03-02 01:19:56.961,2441.871,666,0.0,16.5,1,1,2435375,1,1
2026-03-02 01:19:57.062,2441.972,663,0.0,16.5,1,1,2435476,1,1
2026-03-02 01:19:57.162,2442.072,665,0.0,16.5,1,1,2435574,1,1
2026-03-02 01:19:57.262,2442.172,663,0.0,16.5,1,1,2435676,1,1
2026-03-02 01:19:57.363,2442.273,658,0.0,16.5,1,1,2435774,1,1
2026-03-02 01:19:57.463,2442.373,665,0.0,16.5,1,1,2435877,1,1
2026-03-02 01:19:57.564,2442.474,662,0.0,16.5,1,1,2435975,1,1
2026-03-02 01:19:57.664,2442.574,664,0.0,16.5,0,0,2436077,1,1
2026-03-02 01:19:57.765,2442.675,663,0.0,16.5,0,0,2436175,1,1
2026-03-02 01:19:57.865,2442.775,662,0.0,21.6,0,0,2436277,1,1
2026-03-02 01:19:57.965,2442.875,670,0.0,21.6,0,0,2436375,1,1
2026-03-02 01:19:58.066,2442.976,773,0.0,21.6,0,0,2436477,1,1
2026-03-02 01:19:58.166,2443.076,924,0.0,21.2,0,0,2436576,1,1
2026-03-02 01:19:58.267,2443.177,1047,0.0,21.6,0,0,2436678,1,1
2026-03-02 01:19:58.367,2443.277,1154,0.0,21.6,0,0,2436775,1,1
2026-03-02 01:19:58.468,2443.378,1248,0.0,21.6,0,0,2436878,1,1
2026-03-02 01:19:58.568,2443.478,1294,0.0,22.0,0,0,2436976,1,1
2026-03-02 01:19:58.668,2443.578,1302,0.0,22.0,0,0,2437079,1,1
2026-03-02 01:19:58.769,2443.679,1296,0.0,22.0,0,0,2437178,1,1
2026-03-02 01:19:58.869,2443.779,1290,0.0,22.0,0,0,2437278,1,1
2026-03-02 01:19:58.970,2443.880,1284,0.0,22.4,0,0,2437378,1,1
2026-03-02 01:19:59.070,2443.981,1288,0.0,22.7,0,0,2437479,1,1
2026-03-02 01:19:59.171,2444.081,1309,0.0,23.1,0,0,2437578,1,1
2026-03-02 01:19:59.271,2444.182,1336,0.0,23.1,0,0,2437680,1,1
2026-03-02 01:19:59.372,2444.282,1371,2.5,23.5,0,0,2437781,1,1
2026-03-02 01:19:59.472,2444.382,1399,2.5,23.9,0,0,2437879,1,1
2026-03-02 01:19:59.573,2444.483,1443,2.5,23.9,0,0,2437982,1,1
2026-03-02 01:19:59.673,2444.583,1480,2.5,23.9,0,0,2438079,1,1
2026-03-02 01:19:59.773,2444.684,1518,2.5,24.3,0,0,2438182,1,1
2026-03-02 01:19:59.874,2444.784,1555,5.0,24.3,0,0,2438281,1,1
2026-03-02 01:19:59.974,2444.884,1570,5.0,24.7,0,0,2438382,1,1
2026-03-02 01:20:00.075,2444.985,1601,5.0,25.1,0,0,2438480,1,1
2026-03-02 01:20:00.175,2445.085,1638,5.0,24.7,0,0,2438582,1,1
2026-03-02 01:20:00.276,2445.186,1658,5.0,24.7,0,0,2438680,1,1
2026-03-02 01:20:00.376,2445.286,1680,7.5,24.7,0,0,2438784,1,1
2026-03-02 01:20:00.476,2445.386,1707,7.5,25.1,0,0,2438881,1,1
2026-03-02 01:20:00.577,2445.487,1732,7.5,25.1,0,0,2438983,1,1
2026-03-02 01:20:00.677,2445.587,1767,7.5,25.1,0,0,2439081,1,1
2026-03-02 01:20:00.778,2445.688,1808,8.7,25.1,0,0,2439183,1,1
2026-03-02 01:20:00.878,2445.788,1848,8.7,25.1,0,0,2439281,1,1
2026-03-02 01:20:00.978,2445.888,1905,8.7,25.1,0,0,2439384,1,1
2026-03-02 01:20:01.079,2445.989,1936,8.7,25.5,0,0,2439482,1,1
2026-03-02 01:20:01.179,2446.089,1958,8.7,25.5,0,0,2439584,1,1
2026-03-02 01:20:01.280,2446.190,1923,10.6,25.1,0,0,2439682,1,1
2026-03-02 01:20:01.380,2446.290,1840,10.6,25.1,0,0,2439784,1,1
2026-03-02 01:20:01.481,2446.391,1762,10.6,25.5,0,0,2439882,1,1
2026-03-02 01:20:01.581,2446.491,1690,10.6,25.5,0,0,2439985,1,1
2026-03-02 01:20:01.682,2446.592,1638,10.6,25.5,0,0,2440087,1,1
2026-03-02 01:20:01.782,2446.692,1616,12.4,25.5,0,0,2440184,1,1
2026-03-02 01:20:01.882,2446.793,1622,12.4,25.5,0,0,2440287,1,1
2026-03-02 01:20:01.983,2446.893,1647,12.4,25.5,0,0,2440385,1,1
2026-03-02 01:20:02.083,2446.993,1668,12.4,25.5,0,0,2440487,1,1
2026-03-02 01:20:02.184,2447.094,1665,13.7,25.5,0,0,2440586,1,1
2026-03-02 01:20:02.284,2447.194,1672,13.7,25.5,0,0,2440687,1,1
2026-03-02 01:20:02.385,2447.295,1678,13.7,25.5,0,0,2440785,1,1
2026-03-02 01:20:02.485,2447.395,1690,13.7,25.5,0,0,2440888,1,1
2026-03-02 01:20:02.585,2447.495,1697,13.7,25.5,0,0,2440985,1,1
2026-03-02 01:20:02.686,2447.596,1711,15.5,25.5,0,0,2441089,1,1
2026-03-02 01:20:02.786,2447.696,1715,15.5,25.5,0,0,2441187,1,1
2026-03-02 01:20:02.887,2447.797,1717,15.5,25.5,0,0,2441288,1,1
2026-03-02 01:20:02.987,2447.897,1731,15.5,25.5,0,0,2441387,1,1
2026-03-02 01:20:03.088,2447.998,1734,15.5,25.5,0,0,2441488,1,1
2026-03-02 01:20:03.188,2448.098,1746,16.8,25.5,0,0,2441587,1,1
2026-03-02 01:20:03.289,2448.199,1756,16.8,25.5,0,0,2441690,1,1
2026-03-02 01:20:03.389,2448.299,1773,16.8,25.5,0,0,2441790,1,1
2026-03-02 01:20:03.490,2448.400,1783,16.8,25.9,0,0,2441889,1,1
2026-03-02 01:20:03.590,2448.500,1795,18.0,25.9,0,0,2441988,1,1
2026-03-02 01:20:03.691,2448.601,1809,18.0,25.9,0,0,2442089,1,1
2026-03-02 01:20:03.791,2448.701,1824,18.0,25.9,0,0,2442187,1,1
2026-03-02 01:20:03.891,2448.802,1834,18.0,25.9,0,0,2442290,1,1
2026-03-02 01:20:03.992,2448.902,1838,18.0,25.9,0,0,2442392,1,1
2026-03-02 01:20:04.092,2449.002,1838,19.3,25.9,0,0,2442490,1,1
2026-03-02 01:20:04.193,2449.103,1781,19.3,25.9,0,0,2442592,1,1
2026-03-02 01:20:04.293,2449.203,1685,19.3,25.1,0,0,2442690,1,1
2026-03-02 01:20:04.394,2449.304,1620,19.3,25.1,0,0,2442792,1,1
2026-03-02 01:20:04.494,2449.404,1540,19.3,25.1,0,0,2442891,1,1
2026-03-02 01:20:04.594,2449.505,1488,20.5,24.3,0,0,2442992,1,1
2026-03-02 01:20:04.695,2449.605,1447,20.5,23.5,0,0,2443090,1,1
2026-03-02 01:20:04.795,2449.705,1416,20.5,23.1,0,0,2443193,1,1
2026-03-02 01:20:04.896,2449.806,1390,20.5,23.5,0,0,2443291,1,1
2026-03-02 01:20:04.996,2449.906,1382,20.5,23.5,0,0,2443394,1,1
2026-03-02 01:20:05.097,2450.007,1401,20.5,23.5,0,0,2443492,1,1
2026-03-02 01:20:05.197,2450.107,1402,20.5,23.5,0,0,2443593,1,1
2026-03-02 01:20:05.297,2450.207,1405,20.5,23.5,0,0,2443692,1,1
2026-03-02 01:20:05.398,2450.308,1401,20.5,23.5,0,0,2443793,1,1
2026-03-02 01:20:05.498,2450.408,1412,22.4,23.5,0,0,2443892,1,1
2026-03-02 01:20:05.599,2450.509,1417,22.4,23.1,0,0,2443995,1,1
2026-03-02 01:20:05.699,2450.609,1414,22.4,22.7,0,0,2444093,1,1
2026-03-02 01:20:05.800,2450.710,1412,22.4,22.4,0,0,2444194,1,1
2026-03-02 01:20:05.900,2450.810,1410,22.4,22.0,0,0,2444293,1,1
2026-03-02 01:20:06.000,2450.911,1412,22.4,22.0,0,0,2444394,1,1
2026-03-02 01:20:06.101,2451.011,1446,22.4,22.0,0,0,2444497,1,1
2026-03-02 01:20:06.201,2451.111,1453,22.4,21.2,0,0,2444596,1,1
2026-03-02 01:20:06.302,2451.212,1453,22.4,20.0,0,0,2444697,1,1
2026-03-02 01:20:06.402,2451.312,1440,23.6,18.0,0,0,2444795,1,1
2026-03-02 01:20:06.502,2451.412,1426,23.6,16.9,0,0,2444897,1,1
2026-03-02 01:20:06.603,2451.513,1424,23.6,17.6,0,0,2444995,1,1
2026-03-02 01:20:06.703,2451.613,1488,23.6,18.8,0,0,2445094,1,1
2026-03-02 01:20:06.804,2451.714,1477,23.6,19.2,0,0,2445196,1,1
2026-03-02 01:20:06.904,2451.814,1462,23.6,20.0,0,0,2445298,1,1
2026-03-02 01:20:07.005,2451.915,1480,23.6,20.4,0,0,2445396,1,1
2026-03-02 01:20:07.105,2452.015,1497,23.6,20.0,0,1,2445498,1,1
2026-03-02 01:20:07.206,2452.116,1494,23.6,17.6,0,1,2445596,1,1
2026-03-02 01:20:07.306,2452.216,1438,23.6,16.5,0,1,2445699,1,1
2026-03-02 01:20:07.406,2452.316,1332,23.6,16.5,0,1,2445797,1,1
2026-03-02 01:20:07.507,2452.417,1112,23.6,16.5,0,0,2445898,1,1
2026-03-02 01:20:07.607,2452.517,1030,23.6,16.1,0,0,2445997,1,1
2026-03-02 01:20:07.708,2452.618,1023,23.6,16.1,0,0,2446099,1,1
2026-03-02 01:20:07.808,2452.718,1032,23.6,16.1,0,1,2446197,1,1
2026-03-02 01:20:07.909,2452.819,1031,23.6,16.1,0,1,2446300,1,1
2026-03-02 01:20:08.009,2452.919,1026,23.6,16.1,1,1,2446398,1,1
2026-03-02 01:20:08.110,2453.020,1016,23.6,15.7,1,1,2446499,1,1
2026-03-02 01:20:08.210,2453.120,1003,23.6,15.7,1,0,2446598,1,1
2026-03-02 01:20:08.311,2453.221,992,24.9,15.7,1,0,2446699,1,1
2026-03-02 01:20:08.411,2453.321,984,24.9,15.7,1,0,2446802,1,1
2026-03-02 01:20:08.511,2453.422,977,24.9,15.7,1,1,2446901,1,1
2026-03-02 01:20:08.612,2453.522,957,24.9,15.7,1,1,2447002,1,1
2026-03-02 01:20:08.712,2453.622,944,24.9,15.7,1,1,2447100,1,1
2026-03-02 01:20:08.813,2453.723,936,24.9,15.7,1,1,2447202,1,1
2026-03-02 01:20:08.913,2453.823,929,24.9,15.7,1,0,2447300,1,1
2026-03-02 01:20:09.014,2453.924,916,24.9,15.7,1,0,2447404,1,1
2026-03-02 01:20:09.114,2454.024,912,24.9,15.7,1,0,2447501,1,1
2026-03-02 01:20:09.214,2454.124,897,24.9,15.7,1,1,2447603,1,1
2026-03-02 01:20:09.315,2454.225,885,23.6,15.7,1,1,2447702,1,1
2026-03-02 01:20:09.415,2454.325,862,23.6,15.7,1,1,2447803,1,1
2026-03-02 01:20:09.516,2454.426,851,23.6,15.7,1,1,2447901,1,1
2026-03-02 01:20:09.616,2454.526,840,23.6,15.7,1,0,2448004,1,1
2026-03-02 01:20:09.716,2454.626,844,23.6,15.7,1,0,2448102,1,1
2026-03-02 01:20:09.817,2454.727,844,23.6,15.7,1,0,2448204,1,1
2026-03-02 01:20:09.917,2454.827,840,23.6,15.7,1,1,2448302,1,1
2026-03-02 01:20:10.018,2454.928,841,23.6,15.7,1,1,2448404,1,1
2026-03-02 01:20:10.118,2455.028,844,23.6,15.7,1,1,2448502,1,1
2026-03-02 01:20:10.218,2455.129,841,23.0,15.7,1,1,2448605,1,1
2026-03-02 01:20:10.319,2455.229,836,23.0,15.7,1,0,2448703,1,1
2026-03-02 01:20:10.419,2455.329,832,23.0,15.7,1,0,2448804,1,1
2026-03-02 01:20:10.520,2455.430,840,23.0,15.7,1,0,2448903,1,1
2026-03-02 01:20:10.620,2455.530,841,23.0,15.7,1,1,2449005,1,1
2026-03-02 01:20:10.721,2455.631,834,22.4,15.7,1,1,2449106,1,1
2026-03-02 01:20:10.821,2455.731,841,22.4,15.7,1,1,2449206,1,1
2026-03-02 01:20:10.921,2455.832,835,22.4,15.7,1,0,2449306,1,1
2026-03-02 01:20:11.022,2455.932,827,22.4,15.7,1,0,2449405,1,1
2026-03-02 01:20:11.122,2456.032,831,21.7,15.7,1,0,2449505,1,1
2026-03-02 01:20:11.223,2456.133,818,21.7,15.7,1,0,2449605,1,1
2026-03-02 01:20:11.323,2456.234,813,21.7,15.7,1,1,2449709,1,1
2026-03-02 01:20:11.424,2456.334,808,21.7,15.7,1,1,2449807,1,1
2026-03-02 01:20:11.524,2456.434,809,21.7,15.7,1,1,2449908,1,1
2026-03-02 01:20:11.625,2456.535,801,21.1,15.7,1,0,2450007,1,1
2026-03-02 01:20:11.725,2456.635,796,21.1,15.7,1,0,2450108,1,1
2026-03-02 01:20:11.826,2456.736,796,21.1,15.7,1,0,2450206,1,1
2026-03-02 01:20:11.926,2456.836,786,21.1,15.7,1,0,2450310,1,1
2026-03-02 01:20:12.026,2456.936,782,21.1,15.7,1,1,2450407,1,1
2026-03-02 01:20:12.127,2457.037,776,20.5,15.7,1,1,2450509,1,1
2026-03-02 01:20:12.227,2457.137,776,20.5,15.7,1,1,2450608,1,1
2026-03-02 01:20:12.328,2457.238,775,20.5,15.7,1,0,2450709,1,1
2026-03-02 01:20:12.428,2457.338,764,20.5,15.7,1,0,2450807,1,1
2026-03-02 01:20:12.529,2457.439,761,20.5,15.7,1,0,2450910,1,1
2026-03-02 01:20:12.629,2457.539,753,19.9,15.7,1,0,2451008,1,1
2026-03-02 01:20:12.730,2457.640,749,19.9,15.7,1,1,2451110,1,1
2026-03-02 01:20:12.830,2457.740,739,19.9,15.7,1,1,2451208,1,1
2026-03-02 01:20:12.931,2457.841,726,19.9,15.7,1,1,2451310,1,1
2026-03-02 01:20:13.031,2457.941,723,18.6,16.5,1,0,2451412,1,1
2026-03-02 01:20:13.132,2458.042,719,18.6,16.9,1,0,2451511,1,1
2026-03-02 01:20:13.232,2458.142,716,18.6,16.9,1,0,2451613,1,1
2026-03-02 01:20:13.332,2458.242,732,18.6,16.9,1,0,2451710,1,1
2026-03-02 01:20:13.433,2458.343,744,18.6,16.9,1,1,2451813,1,1
2026-03-02 01:20:13.533,2458.443,774,17.4,16.9,1,1,2451911,1,1
2026-03-02 01:20:13.634,2458.544,816,17.4,16.9,1,1,2452014,1,1
2026-03-02 01:20:13.734,2458.644,868,17.4,16.9,1,0,2452112,1,1
2026-03-02 01:20:13.834,2458.745,867,17.4,16.9,1,0,2452213,1,1
2026-03-02 01:20:13.935,2458.845,867,16.2,16.9,1,0,2452312,1,1
2026-03-02 01:20:14.035,2458.945,876,16.2,16.9,1,0,2452414,1,1
2026-03-02 01:20:14.136,2459.046,886,16.2,16.9,1,1,2452511,1,1
2026-03-02 01:20:14.236,2459.146,905,16.2,16.9,1,1,2452615,1,1
2026-03-02 01:20:14.337,2459.247,930,16.2,16.9,1,1,2452713,1,1
2026-03-02 01:20:14.437,2459.347,944,15.5,16.9,1,0,2452814,1,1
2026-03-02 01:20:14.537,2459.447,955,15.5,16.9,1,0,2452913,1,1
2026-03-02 01:20:14.638,2459.548,969,15.5,16.9,1,0,2453014,1,1
2026-03-02 01:20:14.738,2459.648,959,15.5,16.9,1,0,2453112,1,1
2026-03-02 01:20:14.839,2459.749,944,15.5,17.3,1,1,2453216,1,1
2026-03-02 01:20:14.939,2459.849,934,13.7,16.9,1,1,2453313,1,1
2026-03-02 01:20:15.040,2459.950,941,13.7,18.8,1,1,2453415,1,1
2026-03-02 01:20:15.140,2460.050,940,13.7,17.3,1,0,2453517,1,1
2026-03-02 01:20:15.241,2460.151,936,13.7,17.6,1,0,2453615,1,1
2026-03-02 01:20:15.341,2460.251,922,13.7,16.9,1,0,2453719,1,1
2026-03-02 01:20:15.442,2460.352,898,12.4,17.3,1,0,2453816,1,1
2026-03-02 01:20:15.542,2460.452,880,12.4,16.9,1,1,2453918,1,1
2026-03-02 01:20:15.642,2460.552,879,12.4,16.9,1,1,2454017,1,1
2026-03-02 01:20:15.743,2460.653,872,12.4,17.6,1,1,2454116,1,1
2026-03-02 01:20:15.843,2460.753,862,11.2,17.3,1,0,2454216,1,1
2026-03-02 01:20:15.944,2460.854,856,11.2,16.9,1,0,2454319,1,1
2026-03-02 01:20:16.044,2460.954,862,11.2,17.3,1,0,2454417,1,1
2026-03-02 01:20:16.145,2461.055,856,11.2,16.9,1,0,2454519,1,1
2026-03-02 01:20:16.245,2461.155,840,11.2,17.6,1,1,2454617,1,1
2026-03-02 01:20:16.345,2461.256,825,9.9,17.3,1,1,2454719,1,1
2026-03-02 01:20:16.446,2461.356,817,9.9,16.9,1,1,2454817,1,1
2026-03-02 01:20:16.546,2461.456,804,9.9,17.3,1,0,2454920,1,1
2026-03-02 01:20:16.647,2461.557,796,9.9,16.9,1,0,2455018,1,1
2026-03-02 01:20:16.747,2461.657,789,9.9,16.9,1,0,2455119,1,1
2026-03-02 01:20:16.848,2461.758,776,9.3,16.9,1,0,2455218,1,1
2026-03-02 01:20:16.948,2461.858,767,9.3,17.3,1,1,2455320,1,1
2026-03-02 01:20:17.049,2461.959,756,9.3,16.9,1,1,2455422,1,1
2026-03-02 01:20:17.149,2462.059,749,9.3,16.9,1,1,2455521,1,1
2026-03-02 01:20:17.250,2462.160,744,9.3,16.9,1,0,2455622,1,1
2026-03-02 01:20:17.350,2462.261,745,9.3,16.9,1,0,2455720,1,1
2026-03-02 01:20:17.451,2462.361,744,9.3,16.9,1,0,2455823,1,1
2026-03-02 01:20:17.551,2462.461,748,9.3,16.9,1,0,2455920,1,1
2026-03-02 01:20:17.652,2462.562,748,9.3,16.9,1,1,2456024,1,1
2026-03-02 01:20:17.752,2462.662,746,8.7,16.9,1,1,2456122,1,1
2026-03-02 01:20:17.853,2462.763,744,8.7,16.9,1,1,2456223,1,1
2026-03-02 01:20:17.953,2462.863,746,8.7,16.9,1,0,2456322,1,1
2026-03-02 01:20:18.053,2462.963,749,8.7,16.9,1,0,2456423,1,1
2026-03-02 01:20:18.154,2463.064,755,8.7,16.9,1,0,2456521,1,1
2026-03-02 01:20:18.254,2463.164,763,8.1,17.3,1,0,2456625,1,1
2026-03-02 01:20:18.355,2463.265,767,8.1,16.9,1,1,2456722,1,1
2026-03-02 01:20:18.455,2463.365,762,8.1,18.4,1,1,2456824,1,1
2026-03-02 01:20:18.555,2463.466,761,8.1,17.3,1,1,2456923,1,1
2026-03-02 01:20:18.656,2463.566,766,7.5,16.9,1,0,2457024,1,1
2026-03-02 01:20:18.757,2463.667,771,7.5,16.9,1,0,2457122,1,1
2026-03-02 01:20:18.857,2463.767,777,7.5,16.9,1,0,2457225,1,1
2026-03-02 01:20:18.958,2463.868,788,7.5,16.9,1,0,2457327,1,1
2026-03-02 01:20:19.059,2463.969,785,7.5,16.9,0,1,2457425,1,1
2026-03-02 01:20:19.159,2464.069,783,8.7,16.9,0,1,2457527,1,1
2026-03-02 01:20:19.259,2464.170,776,8.7,16.9,0,1,2457625,1,1
2026-03-02 01:20:19.360,2464.270,767,8.7,16.9,0,0,2457728,1,1
2026-03-02 01:20:19.460,2464.370,761,8.7,16.9,0,0,2457826,1,1
2026-03-02 01:20:19.561,2464.471,760,8.7,16.9,0,0,2457928,1,1
2026-03-02 01:20:19.661,2464.571,757,8.1,16.9,0,1,2458025,1,1
2026-03-02 01:20:19.762,2464.672,758,8.1,16.9,0,1,2458128,1,1
2026-03-02 01:20:19.862,2464.772,759,8.1,16.9,0,1,2458227,1,1
2026-03-02 01:20:19.962,2464.872,762,8.1,16.9,0,1,2458329,1,1
2026-03-02 01:20:20.063,2464.973,767,8.1,16.9,0,0,2458427,1,1
2026-03-02 01:20:20.164,2465.074,762,7.5,16.9,0,0,2458528,1,1
2026-03-02 01:20:20.264,2465.174,768,7.5,16.9,0,0,2458629,1,1
2026-03-02 01:20:20.365,2465.275,772,7.5,16.9,0,1,2458730,1,1
2026-03-02 01:20:20.465,2465.375,781,7.5,16.9,0,1,2458829,1,1
2026-03-02 01:20:20.565,2465.476,780,8.7,16.9,0,1,2458930,1,1
2026-03-02 01:20:20.666,2465.576,788,8.7,16.9,0,1,2459031,1,1
2026-03-02 01:20:20.766,2465.676,779,8.7,16.9,0,0,2459129,1,1
2026-03-02 01:20:20.867,2465.777,785,8.7,16.9,0,0,2459233,1,1
2026-03-02 01:20:20.967,2465.877,790,8.7,16.9,0,0,2459329,1,1
2026-03-02 01:20:21.068,2465.978,792,8.1,16.9,0,1,2459432,1,1
2026-03-02 01:20:21.168,2466.078,788,8.1,16.9,0,1,2459531,1,1
